movie_id,title,original_title,original_language,overview,tagline,status,homepage,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,profit,roi,release_year,release_month,vote_weighted
149,Akira,アキラ,ja,"Childhood friends Tetsuo and Kaneda are pulled into the post-apocalyptic underworld of Neo-Tokyo and forced to fight for their very survival. Kaneda is a bike gang leader, and Tetsuo is a member of a tough motorcycle crew who becomes involved in a covert government project called Akira. But a bloody battle ensues when Kaneda sets out to save his friend.",Neo-Tokyo is about to E.X.P.L.O.D.E.,Released,http://www.bandaivisual.co.jp/akira/,8000000.0,553171.0,124.0,39.338097,7.8,773,1988-07-16,-7446829.0,-0.930853625,1988.0,7.0,7.1292
152,Star Trek: The Motion Picture,Star Trek: The Motion Picture,en,"When a destructive space entity is spotted approaching Earth, Admiral Kirk resumes command of the Starship Enterprise in order to intercept, examine, and hopefully stop it.",The human adventure is just beginning.,Released,,35000000.0,139000000.0,132.0,24.616634,6.2,530,1979-12-06,104000000.0,2.9714285714285715,1979.0,12.0,6.1477
153,Lost in Translation,Lost in Translation,en,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",Everyone wants to be found.,Released,,4000000.0,119723856.0,102.0,45.66662,7.3,1895,2003-08-31,115723856.0,28.930964,2003.0,8.0,7.0478
154,Star Trek II: The Wrath of Khan,Star Trek II: The Wrath of Khan,en,Admiral James T. Kirk is feeling old; the prospect of accompanying his old ship the Enterprise on a two week cadet cruise is not making him feel any younger. But the training cruise becomes a a life or death struggle when Khan escapes from years of exile and captures the power of creation itself.,At the end of the universe lies the beginning of vengeance.,Released,,12000000.0,96800000.0,113.0,22.434102,7.3,675,1982-06-03,84800000.0,7.066666666666666,1982.0,6.0,6.786
155,The Dark Knight,The Dark Knight,en,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",Why So Serious?,Released,http://thedarkknight.warnerbros.com/dvdsite/,185000000.0,1004558444.0,152.0,187.322927,8.2,12002,2008-07-16,819558444.0,4.430045643243243,2008.0,7.0,8.1157
157,Star Trek III: The Search for Spock,Star Trek III: The Search for Spock,en,Admiral Kirk and his bridge crew risk their careers stealing the decommissioned Enterprise to return to the restricted Genesis planet to recover Spock's body.,A dying planet. A fight for life.,Released,,18000000.0,87000000.0,105.0,15.314027,6.4,434,1984-05-31,69000000.0,3.8333333333333335,1984.0,5.0,6.2352
161,Ocean's Eleven,Ocean's Eleven,en,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",Are you in or out?,Released,http://www.warnerbros.co.uk/movies/oceans-eleven,85000000.0,450717150.0,116.0,60.929352,7.2,3783,2001-12-07,365717150.0,4.302554705882353,2001.0,12.0,7.0707
162,Edward Scissorhands,Edward Scissorhands,en,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,His scars run deep.,Released,,20000000.0,53000000.0,105.0,47.51363,7.5,3601,1990-12-05,33000000.0,1.65,1990.0,12.0,7.3284
163,Ocean's Twelve,Ocean's Twelve,en,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam – but a Europol agent is hot on their heels.",Twelve is the new eleven.,Released,http://oceans12.warnerbros.com/,110000000.0,362744280.0,125.0,76.840712,6.4,2124,2004-12-09,252744280.0,2.2976752727272727,2004.0,12.0,6.3413
165,Back to the Future Part II,Back to the Future Part II,en,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.","Roads? Where we're going, we don't need roads!",Released,http://www.backtothefuture.com/movies/backtothefuture2,40000000.0,332000000.0,108.0,43.345252,7.4,3829,1989-11-20,292000000.0,7.3,1989.0,11.0,7.2489
167,K-PAX,K-PAX,en,"Prot is a patient at a mental hospital who claims to be from a far away Planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",Change the way you look at the world.,Released,http://www.k-pax.com/,48000000.0,50315140.0,120.0,30.920075,7.1,695,2001-10-22,2315140.0,0.048232083333333335,2001.0,10.0,6.6783
168,Star Trek IV: The Voyage Home,Star Trek IV: The Voyage Home,en,"Fugitives of the Federation for their daring rescue of Spock from the doomed Genesis Planet, Admiral Kirk (William Shatner) and his crew begin their journey home to face justice for their actions. But as they near Earth, they find it at the mercy of a mysterious alien presence whose signals are slowly destroying the planet. In a desperate attempt to answer the call of the probe, Kirk and his crew race back to the late twentieth century. However they soon find the world they once knew to be more alien than anything they've encountered in the far reaches of the galaxy!",The key to saving the future can only be found in the past.,Released,,24000000.0,133000000.0,119.0,22.258428,6.9,477,1986-11-25,109000000.0,4.541666666666667,1986.0,11.0,6.4866
169,Predator 2,Predator 2,en,"Ten years after a band of mercenaries first battled a vicious alien, the invisible creature from another world has returned to Earth -- and this time, it's drawn to the gang-ruled and ravaged city of Los Angeles. When it starts murdering drug dealers, detective-lieutenant Mike Harrigan and his police force set out to capture the creature, ignoring warnings from a mysterious government agent to stay away.",Silent. Invisible. Invincible. He's in town with a few days to kill.,Released,,35000000.0,57120318.0,108.0,27.934978,5.9,730,1990-11-20,22120318.0,0.6320090857142857,1990.0,11.0,5.9781
170,28 Days Later,28 Days Later,en,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",His fear began when he woke up alone. His terror began when he realised he wasn't.,Released,,5000000.0,82719885.0,113.0,45.490374,7.1,1777,2002-10-31,77719885.0,15.543977,2002.0,10.0,6.8787
172,Star Trek V: The Final Frontier,Star Trek V: The Final Frontier,en,Capt. Kirk and his crew must deal with Mr. Spock's half brother who kidnaps three diplomats and hijacks the Enterprise in his obsessive search for God.,Adventure and imagination will meet at the final frontier.,Released,,30000000.0,70200000.0,107.0,19.578249,5.6,376,1989-06-09,40200000.0,1.34,1989.0,6.0,5.8809
173,"20,000 Leagues Under the Sea","20,000 Leagues Under the Sea",en,"A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.",The mightiest motion picture of them all!,Released,,5000000.0,28200000.0,127.0,9.358197,6.8,157,1954-12-23,23200000.0,4.64,1954.0,12.0,6.2613
174,Star Trek VI: The Undiscovered Country,Star Trek VI: The Undiscovered Country,en,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",The battle for peace has begun.,Released,,27000000.0,96900000.0,113.0,16.188572,6.7,413,1991-12-05,69900000.0,2.588888888888889,1991.0,12.0,6.3671
176,Saw,Saw,en,"Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",Live or die. Make your choice.,Released,,1200000.0,103911669.0,103.0,63.655973,7.2,2184,2004-10-01,102711669.0,85.5930575,2004.0,10.0,6.9936
177,The Fisher King,The Fisher King,en,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,"A Modern Day Tale About The Search For Love, Sanity, Ethel Merman And The Holy Grail.",Released,,24000000.0,41895491.0,137.0,16.146572,7.2,341,1991-09-09,17895491.0,0.7456454583333333,1991.0,9.0,6.5414
179,The Interpreter,The Interpreter,en,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",The truth needs no translation.,Released,http://www.theinterpretermovie.com/,80000000.0,162944923.0,128.0,18.69984,6.2,392,2005-04-08,82944923.0,1.0368115375,2005.0,4.0,6.1396
180,Minority Report,Minority Report,en,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",The system is perfect until it comes after you.,Released,,102000000.0,358372926.0,145.0,65.948959,7.1,2608,2002-06-20,256372926.0,2.5134600588235294,2002.0,6.0,6.9379
182,The Good German,The Good German,en,An American journalist played by George Clooney arrives in Berlin just after the end of World War Two. He becomes involved in a murder mystery surrounding a dead GI who washes up at a lakeside mansion during the Potsdam negotiations between the Allied powers. Soon his investigation connects with his search for his married pre-war German lover played by Cate Blanchett.,"If war is Hell, then what comes after?",Released,http://www.the-good-german.de,32000000.0,5914908.0,108.0,5.347936,5.9,86,2006-12-08,-26085092.0,-0.815159125,2006.0,12.0,6.064
184,Jackie Brown,Jackie Brown,en,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. Based on Elmore Leonard's novel “Rum Punch”.",Six players on the trail of a half a million in Cash. There's only one question... Who's playing who?,Released,,12000000.0,39673162.0,154.0,40.631671,7.3,1514,1997-12-24,27673162.0,2.306096833333333,1997.0,12.0,7.0001
186,Lucky Number Slevin,Lucky Number Slevin,en,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns.",Wrong Time. Wrong Place. Wrong Number.,Released,,27000000.0,56308881.0,110.0,36.921445,7.4,1323,2006-02-24,29308881.0,1.085514111111111,2006.0,2.0,7.0413
187,Sin City,Sin City,en,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",Walk down the right back alley in Sin City and you can find anything...,Released,http://www.miramax.com/movie/sin-city/,40000000.0,158733820.0,124.0,66.003433,7.2,2691,2005-04-01,118733820.0,2.9683455,2005.0,4.0,7.0264
